age 0 1 2 3 4 5 6 7 8 9 10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  37  38  39  40  41  42  43  44  45  46  47  48  49  50  51  52  53  54  55  56  57  58  59  60  61  62  63  64  65  66  67  68  69  70  71  72  73  74  75  76  77  78  79  80  81  82  83  84  85  86  87  88  89  90  91  92  93  94  95  96  97  98  99  100
1970   3,508,096   3,401,442   3,295,270   3,406,502   3,554,881   3,756,969   3,946,319   4,019,585   4,032,394   4,164,170   4,263,921   4,138,932   4,175,165   4,174,574   4,100,251   4,043,855   3,931,856   3,847,703   3,781,499   3,728,184   3,653,488   3,556,227   3,494,642   3,716,091   2,781,658   2,802,151   2,804,268   3,000,699   2,641,863   2,487,167   2,487,628   2,320,918   2,305,215   2,218,979   2,254,644   2,225,239   2,184,809   2,222,057   2,230,004   2,292,567   2,422,721   2,363,323   2,397,821   2,392,199   2,418,912   2,465,964   2,433,301   2,415,765   2,448,256   2,387,341   2,427,106   2,299,963   2,199,245   2,130,839   2,108,622   2,105,906   2,050,273   2,010,442   1,942,941   1,896,914   1,912,080   1,791,616   1,732,996   1,640,281   1,598,736   1,550,071   1,475,305   1,408,965   1,287,308   1,304,600   1,271,974   1,146,673   1,056,582   1,013,178   978,334   919,310   839,268   787,600   699,225   625,561   605,554   539,114   445,989   382,693   338,932   1,430,493                              
1971  3,601,094 3,489,276 3,348,331 3,337,236 3,468,031 3,556,777 3,787,320 3,977,564 3,974,264 4,099,362 4,333,927 4,139,134 4,174,936 4,192,739 4,254,445 4,100,796 4,019,319 3,953,863 3,878,359 3,836,171 3,796,605 3,553,466 3,509,578 3,459,578 3,839,808 2,756,978 2,773,244 2,847,814 3,003,167 2,660,149 2,631,233 2,367,317 2,343,542 2,293,383 2,281,467 2,252,836 2,222,348 2,184,977 2,219,512 2,240,196 2,304,588 2,422,420 2,361,689 2,386,965 2,382,516 2,405,799 2,450,645 2,423,579 2,407,120 2,454,763 2,374,820 2,426,681 2,288,583 2,180,835 2,105,749 2,082,108 2,081,236 2,024,298 1,982,253 1,919,926 1,856,716 1,885,972 1,772,301 1,724,388 1,633,125 1,585,875 1,532,190 1,445,724 1,367,181 1,238,556 1,239,995 1,223,707 1,091,316 1,002,799 956,616 924,315 869,665 791,081 745,950 655,410 579,633 567,154 501,102 409,310 346,871 1,487,010                             
1972  3,305,565 3,567,411 3,439,449 3,392,093 3,396,835 3,468,940 3,582,479 3,823,954 3,922,524 4,048,928 4,256,429 4,215,705 4,166,881 4,193,163 4,266,512 4,257,060 4,077,625 4,037,981 3,975,748 3,947,500 3,895,789 3,696,985 3,510,975 3,481,136 3,568,208 3,810,706 2,730,854 2,815,750 2,837,491 3,045,673 2,795,484 2,510,244 2,389,361 2,329,854 2,358,520 2,275,416 2,245,082 2,222,773 2,177,719 2,237,432 2,255,241 2,294,800 2,421,323 2,348,590 2,381,131 2,368,042 2,390,643 2,442,225 2,410,240 2,421,471 2,430,489 2,381,271 2,414,096 2,272,102 2,155,553 2,078,269 2,058,659 2,056,295 1,996,197 1,964,521 1,866,721 1,843,374 1,868,900 1,762,498 1,715,315 1,617,903 1,565,388 1,499,968 1,403,814 1,317,163 1,165,820 1,200,090 1,164,701 1,041,074 946,418 902,220 877,299 821,522 751,913 698,374 600,143 545,217 526,766 462,095 369,492 1,542,441                             
1973  3,128,246 3,262,329 3,522,332 3,485,898 3,452,041 3,396,993 3,491,086 3,623,683 3,761,820 4,005,252 4,194,673 4,149,643 4,236,385 4,186,826 4,262,073 4,273,105 4,236,799 4,095,001 4,052,657 4,061,281 3,998,373 3,797,654 3,655,348 3,487,642 3,582,406 3,547,445 3,774,520 2,771,417 2,792,958 2,899,904 3,177,852 2,673,715 2,531,847 2,373,292 2,396,127 2,347,687 2,262,621 2,245,782 2,210,794 2,203,108 2,256,186 2,236,841 2,294,161 2,406,060 2,346,827 2,365,456 2,353,253 2,383,629 2,424,640 2,433,195 2,386,051 2,445,651 2,367,807 2,400,538 2,246,798 2,127,097 2,055,940 2,034,584 2,027,978 1,983,358 1,897,202 1,865,564 1,827,066 1,859,114 1,750,243 1,698,598 1,594,781 1,530,467 1,458,335 1,353,465 1,232,619 1,134,140 1,139,517 1,119,838 985,307 892,135 857,800 829,257 785,936 700,339 632,789 570,527 501,303 483,987 417,054 1,606,740                             
1974  3,065,474 3,076,817 3,227,239 3,571,284 3,545,915 3,450,079 3,414,384 3,536,215 3,555,210 3,849,313 4,139,447 4,098,453 4,162,888 4,258,683 4,251,081 4,273,266 4,257,208 4,253,657 4,102,644 4,154,823 4,102,553 3,900,766 3,756,547 3,635,084 3,580,457 3,566,868 3,515,744 3,824,862 2,737,606 2,876,037 3,007,714 3,047,968 2,694,785 2,512,797 2,441,019 2,380,890 2,329,766 2,264,038 2,229,425 2,244,801 2,225,105 2,229,195 2,236,552 2,277,211 2,408,506 2,330,127 2,351,167 2,348,110 2,362,543 2,456,746 2,386,889 2,409,373 2,431,597 2,356,947 2,375,247 2,217,740 2,106,654 2,033,465 2,006,778 2,021,247 1,903,449 1,910,517 1,851,218 1,816,165 1,846,090 1,732,362 1,675,017 1,558,455 1,490,560 1,407,520 1,258,581 1,211,742 1,074,128 1,100,498 1,065,364 932,416 851,913 811,685 798,790 731,586 627,172 611,424 525,655 456,169 434,142 1,706,304                             
1975  3,152,345 3,005,595 3,051,605 3,276,743 3,635,195 3,545,888 3,467,501 3,467,426 3,463,857 3,649,460 3,972,391 4,056,388 4,106,910 4,189,041 4,321,156 4,268,471 4,263,489 4,274,385 4,255,537 4,222,944 4,187,886 4,007,933 3,862,914 3,742,778 3,725,325 3,572,437 3,538,718 3,564,531 3,762,889 2,841,781 2,966,547 2,893,216 3,070,791 2,673,948 2,586,404 2,422,829 2,359,517 2,333,477 2,244,458 2,273,389 2,272,232 2,191,105 2,230,660 2,218,980 2,284,183 2,391,229 2,317,277 2,348,673 2,324,153 2,403,030 2,399,716 2,419,176 2,395,310 2,424,569 2,333,508 2,346,160 2,200,058 2,086,289 2,006,936 2,006,314 1,928,253 1,931,107 1,899,484 1,839,876 1,800,531 1,827,810 1,707,370 1,636,899 1,519,930 1,440,341 1,300,705 1,248,110 1,149,406 1,038,666 1,047,781 1,013,748 896,927 807,752 785,263 742,366 650,375 612,719 566,180 479,380 403,527 1,821,040                             
1976  3,115,391 3,079,357 2,986,220 3,100,598 3,335,549 3,634,324 3,560,219 3,526,690 3,387,656 3,562,384 3,756,460 3,900,197 4,055,659 4,132,265 4,243,008 4,340,062 4,259,631 4,275,907 4,265,516 4,393,025 4,243,079 4,093,340 3,970,413 3,852,956 3,826,361 3,721,512 3,545,226 3,585,646 3,490,185 3,931,716 2,912,673 2,860,541 2,914,670 3,043,499 2,753,188 2,562,647 2,396,170 2,363,665 2,308,235 2,296,776 2,304,558 2,228,690 2,192,835 2,211,075 2,229,200 2,266,037 2,378,001 2,315,799 2,320,528 2,371,690 2,335,316 2,440,346 2,403,540 2,390,178 2,400,661 2,303,077 2,329,991 2,179,968 2,059,645 2,011,432 1,901,134 1,970,410 1,921,812 1,887,693 1,820,831 1,779,323 1,801,871 1,666,707 1,599,695 1,470,385 1,322,033 1,302,736 1,184,467 1,120,924 988,452 996,921 985,573 853,527 783,383 725,770 651,460 643,468 565,230 517,210 422,671 1,896,295                             
1977  3,278,804 3,031,462 3,063,419 3,034,854 3,155,120 3,333,554 3,644,207 3,625,593 3,435,855 3,490,526 3,656,833 3,695,735 3,891,370 4,081,028 4,178,966 4,264,166 4,333,169 4,268,477 4,257,434 4,417,073 4,400,497 4,149,501 4,056,115 3,964,026 3,929,083 3,826,800 3,693,845 3,589,831 3,494,422 3,672,595 4,000,734 2,815,514 2,880,847 2,887,476 3,136,162 2,722,642 2,528,601 2,400,270 2,332,394 2,369,817 2,331,327 2,251,042 2,230,600 2,171,159 2,224,619 2,209,811 2,253,199 2,377,766 2,284,194 2,376,177 2,294,077 2,383,193 2,424,062 2,401,390 2,366,486 2,369,269 2,287,932 2,310,159 2,154,049 2,070,191 1,893,305 1,955,363 1,963,589 1,909,245 1,866,559 1,798,332 1,751,748 1,758,964 1,631,626 1,549,926 1,340,517 1,335,833 1,236,501 1,162,381 1,072,264 938,830 973,432 944,545 834,999 723,205 628,694 652,138 594,765 515,163 456,302 1,991,680                             
1978  3,326,388 3,178,511 3,022,264 3,117,040 3,090,801 3,156,246 3,343,315 3,721,084 3,527,457 3,551,925 3,578,599 3,609,470 3,684,367 3,921,073 4,126,053 4,208,291 4,266,046 4,345,269 4,247,327 4,429,193 4,417,809 4,312,079 4,118,791 4,059,239 4,038,042 3,939,843 3,804,556 3,742,779 3,487,909 3,707,919 3,720,727 3,881,900 2,839,749 2,858,221 2,979,500 3,100,910 2,685,064 2,537,539 2,366,745 2,406,607 2,412,529 2,271,342 2,256,218 2,209,173 2,190,694 2,206,330 2,200,002 2,256,874 2,345,248 2,349,475 2,289,787 2,351,038 2,368,039 2,426,806 2,380,002 2,336,478 2,357,458 2,271,458 2,287,211 2,172,836 1,937,220 1,961,844 1,950,836 1,951,261 1,885,688 1,842,735 1,768,230 1,706,417 1,726,241 1,581,887 1,403,978 1,364,772 1,266,367 1,221,003 1,113,647 1,021,824 911,426 931,770 935,241 770,914 617,301 632,018 600,711 540,861 449,750 2,094,958                             
1979  3,426,309 3,211,427 3,173,548 3,077,017 3,174,581 3,092,294 3,163,905 3,421,248 3,613,454 3,655,724 3,634,230 3,541,822 3,593,400 3,715,376 3,960,321 4,159,794 4,214,501 4,276,495 4,316,231 4,434,889 4,419,481 4,334,896 4,284,816 4,129,391 4,127,989 4,056,482 3,919,839 3,853,208 3,621,118 3,727,046 3,733,982 3,619,819 3,907,187 2,815,685 2,948,258 2,941,406 3,050,832 2,695,152 2,496,870 2,451,245 2,454,323 2,342,000 2,277,691 2,233,036 2,233,444 2,171,900 2,196,871 2,205,236 2,222,041 2,421,037 2,253,574 2,355,872 2,335,726 2,373,821 2,405,947 2,349,711 2,327,033 2,342,711 2,247,848 2,314,488 2,020,358 2,022,892 1,959,688 1,937,597 1,925,630 1,860,719 1,811,718 1,722,200 1,675,949 1,674,541 1,423,281 1,444,508 1,293,962 1,257,794 1,173,380 1,064,334 1,001,631 871,161 926,320 860,125 653,467 625,233 580,415 545,463 470,622 2,196,921                             
1980  3533692 3269557 3223816 3179441 3141748 3162691 3109095 3273052 3394998 3760120 3716530 3580644 3518982 3643189 3782784 4059898 4180875 4223848 4251779 4451724 4387100 4285763 4284351 4199711 4161779 4116218 3977515 3931620 3708968 3786598 3726525 3607610 3712217 3653921 2860647 2902331 2929040 2982533 2598636 2552762 2468083 2375849 2325572 2237108 2262796 2242318 2139385 2222969 2163709 2321374 2347068 2295077 2363152 2337138 2367597 2390440 2329790 2312737 2330373 2251914 2160937 2073764 2008093 1931425 1913402 1904641 1813987 1763637 1678740 1621476 1516900 1439723 1371235 1261994 1208272 1111480 1028927 951774  828866  872675  723049  640276  566548  527982  477178  2240067                             
1981  3607455 3436017 3314483 3260938 3273874 3128729 3185865 3165383 3140839 3439332 3807114 3690987 3598924 3553602 3649796 3783565 4000949 4173838 4171004 4411193 4460088 4299505 4276769 4290330 4336178 4202029 4115200 4065125 3800955 3985770 3860005 3639953 3660643 3595650 3975216 2860947 2863289 2899623 2976209 2766053 2599133 2397800 2382806 2365591 2282954 2216425 2248339 2202031 2080417 2237662 2307521 2271556 2284773 2361557 2369204 2298560 2340463 2373815 2223817 2317744 2268013 2129635 1989403 2001870 1970429 1905061 1829328 1791752 1708594 1663217 1558329 1481230 1404404 1300011 1247871 1157451 1070931 989580  907296  832887  744177  660773  585866  542095  490653  2349160                             
1982  3643586 3489155 3436741 3361233 3297180 3273891 3133173 3235680 3057908 3257329 3499596 3763442 3682682 3623862 3575023 3681414 3787046 4013724 4124548 4354969 4383339 4384668 4269913 4285976 4358282 4361401 4182805 4158087 3901943 4099518 3953423 3772534 3662360 3619435 3705840 3920883 2820439 2876386 2811809 3136624 2761282 2507770 2407676 2394774 2392734 2240632 2244010 2272032 2075044 2179751 2232823 2235057 2263463 2299707 2382767 2301142 2276559 2372641 2261914 2250288 2303167 2211955 2041116 1990167 2020874 1947312 1835034 1805178 1725401 1690491 1590713 1513430 1431018 1330437 1278783 1189351 1100364 1018967 933571  854840  763722  679185  603818  556723  502273  2436693                             
1983  3649198 3530281 3490573 3478525 3398391 3295777 3275945 3176403 3122459 3182723 3308768 3456460 3753794 3706649 3642880 3604284 3685509 3807467 3970322 4320386 4335877 4315777 4346949 4275985 4357734 4376352 4340712 4223717 3983575 4216305 4057790 3862399 3792129 3623517 3731336 3659506 3857503 2836161 2778739 2985181 3119373 2669253 2517382 2415060 2429155 2348673 2257591 2267596 2141360 2185669 2168018 2160861 2226300 2277557 2321817 2313386 2285145 2304821 2254072 2299471 2230480 2245140 2128906 2040778 2009567 1990217 1879720 1813677 1732931 1710138 1616208 1544691 1455757 1360681 1309274 1219727 1128392 1047809 960408  880779  782519  699211  622637  570838  516398  2518422                             
1984  3571921 3543540 3534453 3527215 3517869 3397300 3297311 3315990 3064094 3263301 3229070 3266699 3449281 3779056 3726201 3672878 3611199 3715400 3765598 4165553 4298672 4268474 4269329 4342918 4350022 4368695 4356035 4379670 4039445 4314868 4165860 3963303 3880351 3754740 3738873 3686873 3599830 3877253 2732813 2970605 2959595 3021146 2678800 2520260 2455769 2384490 2355337 2280838 2138398 2269700 2168536 2096569 2151383 2239803 2300318 2253403 2303052 2310377 2182454 2302200 2272121 2172220 2169512 2128592 2060114 1973030 1923088 1861043 1736288 1720851 1634556 1568960 1479100 1389501 1340022 1250303 1154178 1075418 986813  907243  806120  718074  643106  585649  529278  2594617                             
1985  3678657 3476815 3551552 3566173 3568511 3517717 3398462 3333343 3197954 3217459 3305878 3186481 3261134 3474602 3799392 3757410 3682276 3650097 3679485 3957985 4141860 4227564 4211994 4262199 4421022 4354506 4350595 4394273 4183158 4388582 4255800 4068084 3980398 3845725 3875394 3697191 3624159 3624827 3719778 2937678 2936736 2872898 3030819 2677360 2569585 2412507 2379971 2379264 2152966 2280908 2243141 2096754 2086259 2164104 2263383 2231595 2249056 2326408 2181593 2239942 2267497 2212152 2108147 2168952 2149659 2016164 1910775 1907415 1778836 1729931 1645448 1586925 1495770 1417384 1369865 1282244 1181567 1100943 1012287 933761  830137  742594  662167  602096  542349  2667248                             
1986  3699568 3587729 3487657 3578336 3609297 3568286 3517962 3430432 3212191 3369597 3253120 3259810 3181469 3285561 3494324 3831216 3769127 3729972 3612655 3869626 3940478 4084037 4166945 4204973 4347655 4419781 4340592 4389516 4191317 4551851 4318500 4155735 4084099 3947946 3972464 3836152 3632144 3651865 3463814 4027072 2902253 2856240 2881925 3021207 2736338 2525072 2395555 2403441 2246422 2307242 2246262 2165718 2084255 2097685 2187244 2194585 2232124 2268922 2189756 2249633 2199998 2205880 2155000 2106992 2190893 2097011 1954549 1897598 1817350 1777340 1654621 1597117 1505507 1438040 1397974 1312588 1209761 1128434 1035249 959588  854268  767362  687251  616430  557266  2742024                             
1987  3703294 3615329 3601800 3508795 3623072 3610133 3567940 3545798 3304516 3401944 3404538 3206792 3254296 3206244 3305028 3525426 3844674 3826788 3693751 3807704 3854944 3887037 4014517 4149186 4285905 4335534 4400717 4372553 4177414 4570416 4470494 4213599 4167884 4051910 4080188 3932047 3764727 3663015 3476977 3782054 3951541 2827129 2864259 2868070 3096627 2689661 2494824 2418189 2269945 2421526 2265835 2166936 2152569 2095641 2120727 2119700 2200301 2249026 2129189 2269859 2203482 2138730 2157647 2153484 2129197 2130767 2037103 1943664 1803611 1819987 1702463 1607178 1508936 1453136 1419702 1342081 1237128 1157761 1061545 983515  878557  793509  713747  638107  570444  2823008                             
1988  3756541 3627910 3635075 3619646 3556293 3626554 3610682 3591764 3415942 3514385 3430277 3353952 3203945 3280786 3227302 3337172 3543201 3915583 3794614 3905787 3798456 3807610 3817299 3997054 4234137 4268950 4318879 4430689 4153418 4567323 4476972 4359353 4224246 4139050 4191303 4040860 3856945 3798411 3475006 3821609 3697823 3856982 2836653 2847354 2948797 3042725 2645846 2517357 2285961 2462580 2370924 2185342 2153467 2164197 2120811 2054406 2129931 2215129 2104154 2218785 2215847 2141802 2101092 2155556 2176930 2065184 2072958 2029444 1841900 1811638 1742595 1654838 1511982 1461080 1434571 1363679 1261714 1184842 1088047 1009553 898706  817799  739576  658709  589348  2885241                             
1989  3858435 3684928 3650195 3645962 3668573 3559373 3625419 3628235 3456626 3647179 3538751 3377310 3349618 3230158 3301027 3258536 3356248 3619747 3880498 4018086 3896859 3753877 3730860 3795188 4080880 4206897 4251898 4344541 4200509 4556361 4463880 4364386 4365878 4197486 4284556 4153242 3961104 3894961 3595273 3850023 3725612 3618059 3865258 2817593 2933322 2898445 2978787 2668804 2382384 2492818 2401726 2284868 2169762 2165574 2190006 2053585 2068870 2141607 2065844 2203826 2160360 2153987 2113440 2099340 2180090 2105431 2013428 2069105 1919083 1855145 1736221 1696331 1552930 1471454 1444891 1381038 1280760 1211491 1115066 1038864 924398  840873  766550  681034  609771  2967725                             
1990  3945974 3768154 3701195 3640012 3702312 3633773 3579089 3646498 3471946 3703472 3639720 3437492 3391997 3322502 3268758 3321089 3283059 3466675 3659914 4150974 3998627 3821973 3667290 3727367 3916321 4107997 4205533 4283320 4140839 4590180 4468636 4351107 4386063 4280392 4346659 4235597 4032684 3988868 3687453 3901131 3749672 3628592 3696426 3642776 2871568 2886309 2868675 2936668 2487676 2564249 2402709 2316575 2245205 2153841 2194743 2158117 2035986 2092035 2008456 2192849 2145356 2104525 2150530 2099847 2124951 2122955 2049848 1999282 1977737 1916013 1759074 1680469 1593490 1499329 1447298 1392339 1291010 1226874 1133550 1059156 943706  860340  783947  696769  624284  3021425                             
1991  4019288 3911261 3776184 3710047 3700920 3709862 3639140 3599050 3536397 3730671 3736577 3612729 3460058 3445345 3364774 3321334 3359714 3369092 3425587 3860485 4098893 3898846 3715223 3637427 3810679 3900474 4110799 4264799 4109548 4572945 4533932 4402542 4400181 4398879 4450250 4336816 4167025 4086071 3789110 4088131 3796464 3666573 3625408 3662793 3773123 2815384 2812469 2900489 2810124 2721035 2500904 2320706 2312621 2266322 2190176 2138547 2188945 2041754 1959687 2120958 2137752 2097969 2092850 2157462 2125225 2070755 2073343 2020898 1911675 1975541 1863538 1707808 1640755 1511856 1465819 1407170 1331196 1239235 1196545 1072676 966479  881078  799491  734210  635848  541268  499643  416249  351180  285315  261822  190250  147174  117421  93849 72563 52626 38199 27877 18678 38390
1992  3978783 3991076 3920586 3791155 3774974 3710100 3716081 3663505 3504392 3778671 3771318 3713280 3639516 3511574 3489321 3418746 3359157 3440752 3345668 3623141 3854025 4044804 3839218 3727412 3747214 3835035 3922147 4193453 4124214 4509447 4556079 4467173 4463701 4415959 4570574 4460888 4270843 4219869 3906422 4164981 4006907 3706983 3673691 3597724 3781404 3717373 2744197 2844566 2786601 3048592 2668378 2415832 2319662 2330043 2306402 2138243 2159997 2193570 1925990 2057697 2076899 2086923 2088797 2098602 2179561 2073787 2024844 2047178 1932053 1905327 1924149 1805897 1666965 1563222 1478260 1423969 1344873 1275052 1204358 1131272 985918  898254  820093  745759  670263  554670  490762  448504  370120  308908  246155  222914  159648  121401  94760 73306 56337 39884 28237 19968 38778
1993  3914106 3959764 4005671 3945023 3864424 3790345 3721222 3749516 3585318 3728262 3831160 3756297 3748653 3693985 3560908 3548788 3460191 3437837 3430178 3530827 3620369 3796421 3968783 3839890 3823004 3774159 3842104 3999387 4065862 4475668 4513721 4474158 4527816 4469911 4573608 4591138 4386389 4313789 4051058 4249827 4104852 3901104 3720206 3646835 3699847 3746237 3623128 2776706 2743010 3002892 3007775 2577910 2418815 2332983 2372747 2256890 2152258 2163985 2084582 2010873 2023358 2023575 2080998 2093523 2116123 2129269 2030380 2002274 1957202 1921069 1859939 1861256 1763625 1596766 1529550 1436064 1361546 1287469 1235979 1139346 1046869 914917  838635  763386  681417  589595  502691  440168  398920  325655  265671  208907  187034  131640  97642 73323 56980 42674 29405 20084 40242
1994  3858262 3900186 3973204 4034620 4020946 3878296 3799198 3756011 3680540 3789299 3783878 3817232 3792481 3797696 3741572 3617868 3586130 3529837 3433679 3602288 3527295 3568564 3730929 3970459 3931637 3860236 3773213 3917669 3890105 4364220 4499693 4416374 4531497 4522072 4612918 4603146 4507523 4417483 4158579 4360782 4210224 3985002 3920234 3692369 3733902 3682534 3649111 3658300 2687165 2934388 2976981 2904560 2582740 2426466 2376134 2324639 2261915 2154009 2068940 2161801 1985400 1966238 2019410 2083762 2105724 2068997 2087202 2010206 1913178 1940695 1878041 1793779 1815702 1695618 1561001 1482840 1371574 1300236 1242409 1167360 1060057 966810  854031  776762  696619  601925  532567  449164  390231  349862  278060  224048  174125  153460  105052  74432 56710 42804 31174 20609 41132
1995  3795533 3851042 3913560 4006650 4113417 4034558 3885079 3836164 3698335 3865083 3849451 3771812 3854704 3835856 3843476 3797341 3651439 3647767 3533924 3594786 3600190 3480063 3514486 3740370 4060181 3982906 3853061 3851340 3825732 4135256 4411008 4390532 4473514 4517773 4652799 4654056 4514294 4528726 4277767 4431380 4344400 4076306 4011242 3890187 3765743 3734953 3585406 3685377 3557283 2854433 2924183 2874185 2913835 2585432 2472158 2332005 2320979 2262473 2073585 2133812 2143833 1925979 1964636 2020799 2091963 2061423 2030957 2070721 1921796 1893212 1902081 1808827 1750975 1755526 1659178 1513539 1417718 1310051 1252363 1175042 1095675 977731  905828  789804  710736  620444  544643  476793  399353  343347  298796  234806  187381  143135  122792  79834 57982 42822 31385 21889 42664
1996  3761856 3795933 3865461 3952344 4087755 4128842 4041199 3926068 3791065 3861041 3932216 3840197 3811906 3894294 3881197 3899051 3829185 3705360 3660711 3686978 3596377 3553629 3434631 3529577 3823710 4126310 3969614 3936899 3777379 4027999 4204141 4293328 4449164 4453778 4636318 4706647 4560143 4525295 4405433 4512026 4439798 4195230 4110163 3981270 3952678 3785423 3635129 3621415 3595404 3744909 2859826 2822581 2886153 2910165 2634394 2429631 2318377 2319132 2192411 2125516 2124503 2075427 1926306 1963559 2024163 2049586 2025435 2017617 1979314 1897639 1859103 1827340 1764408 1700208 1717056 1606282 1446156 1351744 1257254 1183800 1109988 1006892 917096  834340  722029  636784  560430  486561  423360  350906  291704  251345  195809  153594  113751  92358 62198 43605 31226 21811 44668
1997  3743851 3770958 3813423 3911618 4037247 4106729 4138311 4089678 3896614 3937314 3936619 3928703 3886177 3849717 3941751 3938765 3931205 3878713 3731122 3807719 3693911 3559161 3518057 3460296 3612498 3906473 4109436 4063436 3880871 3941877 4122395 4086119 4355820 4425569 4562040 4706099 4610017 4563204 4425477 4602024 4548143 4277734 4238845 4081346 4030639 3993624 3683886 3671764 3544753 3759686 3773729 2760827 2838060 2876808 2966185 2593796 2406981 2315860 2263223 2234387 2126071 2053198 2078353 1924581 1962668 1985386 2016522 2015866 1929298 1951193 1867939 1782141 1782338 1721762 1663520 1660954 1535035 1377542 1293176 1188689 1125865 1017082 946326  841910  763507  651072  574954  500295  431995  372057  297064  244727  209486  160306  121702  84606 72231 46798 31726 21556 46190
1998  3753317 3758633 3788280 3862885 3996398 4055702 4114736 4189986 4071991 4022161 4019500 3935792 3978091 3919435 3896444 3998550 3968008 3971283 3913774 3867180 3815453 3657212 3532681 3550840 3541254 3707954 3889299 4210919 4022985 4011207 4058849 3998661 4149508 4327903 4522594 4644812 4606933 4604130 4484798 4578590 4667180 4372630 4331375 4211429 4117408 4094475 3886510 3721507 3608180 3683208 3808711 3642651 2780047 2823521 2934659 2924997 2559781 2402584 2275137 2293047 2245027 2051117 2059591 2076564 1920355 1926851 1955522 2010552 1928208 1898372 1925184 1786929 1737908 1747949 1685024 1608048 1587739 1460840 1313794 1222807 1138474 1028527 957734  865906  770657  692746  587093  512901  444094  379509  313761  248464  203543  171314  126468  89639 65947 54427 33941 21712 47079
1999  3793039 3772633 3774317 3840184 3946134 4012993 4060873 4167363 4184834 4175546 4109714 4019845 3986279 4005689 3964403 3950388 4024068 3997575 4014059 4038233 3875837 3777047 3632387 3567134 3625889 3643787 3685438 3989655 4183525 4115946 4152792 3926499 4061454 4116064 4410264 4615690 4541607 4589740 4545169 4592141 4669248 4474804 4434583 4303688 4231539 4202512 3983136 3922827 3669874 3721827 3749090 3674685 3670893 2759551 2881219 2897899 2876184 2551836 2375807 2290401 2312619 2160474 2058641 2055103 2065438 1886088 1897938 1950679 1922153 1892476 1877251 1838433 1742272 1712918 1711473 1627957 1537799 1510236 1389938 1243539 1180058 1038010 971278  874380  793921  704750  625431  524016  456378  391103  319650  262533  207017  166731  135306  92652 70311 49663 39778 23261 48256
2000  3805648 3820582 3790446 3832799 3926323 3965103 4019705 4118147 4179230 4267320 4274056 4115093 4075842 4010850 4052231 4019404 3975021 4046012 4051598 4127855 4049448 3841082 3758648 3673582 3641241 3744539 3619660 3789800 3984812 4242525 4289970 4011575 3994121 4026573 4188149 4516118 4511168 4517060 4553814 4608504 4711434 4466676 4547220 4407870 4308663 4341460 4087563 4019692 3885145 3758544 3808515 3616997 3707436 3635040 2817560 2850600 2837452 2864020 2540152 2377013 2319944 2221227 2171072 2053151 2040053 2029911 1860320 1896451 1864515 1882348 1875175 1788269 1791696 1725168 1677133 1651641 1556567 1460781 1431916 1314908 1207365 1072048 981562  883063  801329  730194  635154  557330  465481  401659  327904  266386  218217  169066  130958  98095 72680 52844 36003 27162 50454
2001  4012658 3855407 3800096 3802710 3827346 3910033 3972508 4012049 4099542 4179230 4277249 4344913 4183955 4113191 4059370 4083878 4108304 4028736 4102851 4132515 4156725 4133311 3919316 3798554 3749380 3659719 3768152 3668700 3766129 3956647 4218260 4302689 4082902 4014912 4033412 4161140 4457678 4534648 4529329 4553123 4606601 4700471 4514435 4523433 4470894 4301955 4331582 4152347 4018921 3894178 3796146 3796980 3654405 3631014 3808740 2851092 2846838 2805407 2900132 2565506 2380300 2323707 2213270 2172024 2047019 2012270 2013441 1850485 1852792 1833245 1817859 1844676 1743767 1733630 1682014 1610892 1589103 1503097 1405933 1346388 1254832 1154138 993071  927192  808972  727484  656440  569562  487314  405866  336684  274981  215553  174147  130753  97897 72814 52141 36946 25458 48454
2002  3951461 4004674 3856114 3804336 3812607 3837187 3913054 3982360 4020970 4118846 4243816 4295720 4380351 4209025 4132509 4097876 4126961 4148590 4084316 4152627 4158896 4182678 4145736 3936927 3819528 3779169 3669915 3791713 3682001 3768542 3994164 4210913 4330977 4095531 4026721 4050190 4168398 4459389 4538848 4534393 4551912 4610846 4699196 4515522 4511955 4461379 4301101 4330110 4143330 4016368 3881009 3797199 3785188 3650409 3626101 3788111 2846712 2833628 2792832 2881784 2540735 2370358 2306156 2195850 2147166 2025379 1986541 1986526 1821142 1818893 1792760 1782107 1797946 1697450 1679791 1620812 1554475 1522890 1436185 1336099 1269310 1180698 1075053 919945  849397  733087  653624  582683  497268  419712  340739  279646  223891  170317  135123  98631 72333 52455 36351 26005 46943
